谱信息：
开始时间,20:17:20
测量时间,82.607
死时间,0.396
总计数,99047
最大值,10033
Life通道道址,Life通道计数,Start通道道址,Start通道计数,Stop通道道址,Stop通道计数
4044,0,4044,284,4044,165
4045,2,4045,334,4045,206
4046,0,4046,334,4046,192
4047,3,4047,291,4047,194
4048,0,4048,328,4048,189
4049,0,4049,324,4049,197
4050,3,4050,291,4050,183
4051,0,4051,342,4051,206
4052,0,4052,274,4052,197
4053,0,4053,296,4053,213
4054,0,4054,305,4054,190
4055,0,4055,309,4055,193
4056,1,4056,289,4056,204
4057,2,4057,281,4057,192
4058,1,4058,309,4058,196
4059,0,4059,323,4059,202
4060,0,4060,295,4060,187
4061,1,4061,311,4061,191
4062,0,4062,299,4062,196
4063,2,4063,283,4063,191
4064,0,4064,287,4064,204
4065,2,4065,295,4065,203
4066,1,4066,295,4066,177
4067,0,4067,287,4067,191
4068,0,4068,298,4068,198
4069,1,4069,297,4069,193
4070,0,4070,321,4070,179
4071,0,4071,323,4071,193
4072,2,4072,309,4072,173
4073,3,4073,299,4073,173
4074,0,4074,294,4074,181
4075,1,4075,295,4075,193
4076,3,4076,299,4076,177
4077,1,4077,294,4077,199
4078,3,4078,316,4078,210
4079,1,4079,277,4079,174
4080,0,4080,302,4080,194
4081,0,4081,302,4081,178
4082,3,4082,323,4082,220
4083,0,4083,286,4083,197
4084,2,4084,302,4084,166
4085,0,4085,303,4085,175
4086,3,4086,305,4086,188
4087,1,4087,310,4087,197
4088,0,4088,287,4088,178
4089,1,4089,285,4089,183
4090,1,4090,292,4090,162
4091,0,4091,300,4091,171
4092,0,4092,296,4092,195
4093,0,4093,304,4093,182
4094,0,4094,319,4094,185
4095,0,4095,297,4095,195
4096,0,4096,307,4096,203
4097,0,4097,321,4097,178
4098,0,4098,330,4098,182
4099,0,4099,280,4099,188
4100,2,4100,324,4100,187
4101,2,4101,313,4101,157
4102,2,4102,321,4102,182
4103,1,4103,331,4103,202
4104,2,4104,286,4104,169
4105,1,4105,319,4105,186
4106,0,4106,313,4106,172
4107,2,4107,319,4107,171
4108,1,4108,296,4108,190
4109,2,4109,322,4109,181
4110,2,4110,285,4110,182
4111,2,4111,289,4111,186
4112,1,4112,305,4112,191
4113,1,4113,283,4113,174
4114,1,4114,320,4114,198
4115,1,4115,286,4115,166
4116,1,4116,287,4116,185
4117,0,4117,298,4117,181
4118,2,4118,312,4118,185
4119,2,4119,297,4119,163
4120,1,4120,299,4120,184
4121,2,4121,301,4121,195
4122,0,4122,308,4122,184
4123,1,4123,299,4123,177
4124,0,4124,322,4124,175
4125,0,4125,327,4125,192
4126,0,4126,313,4126,190
4127,1,4127,293,4127,180
4128,0,4128,308,4128,173
4129,0,4129,300,4129,169
4130,1,4130,323,4130,190
4131,4,4131,282,4131,183
4132,1,4132,292,4132,166
4133,2,4133,291,4133,215
4134,1,4134,308,4134,213
4135,0,4135,292,4135,211
4136,2,4136,285,4136,179
4137,1,4137,285,4137,178
4138,0,4138,338,4138,208
4139,1,4139,289,4139,192
4140,1,4140,329,4140,179
4141,0,4141,306,4141,175
4142,2,4142,336,4142,204
4143,2,4143,262,4143,174
4144,1,4144,302,4144,166
4145,1,4145,347,4145,171
4146,1,4146,310,4146,166
4147,1,4147,335,4147,196
4148,0,4148,298,4148,178
4149,0,4149,295,4149,179
4150,2,4150,302,4150,204
4151,1,4151,346,4151,178
4152,0,4152,320,4152,203
4153,1,4153,296,4153,182
4154,1,4154,359,4154,194
4155,0,4155,311,4155,184
4156,1,4156,287,4156,177
4157,3,4157,307,4157,182
4158,0,4158,361,4158,176
4159,0,4159,286,4159,195
4160,0,4160,293,4160,190
4161,1,4161,311,4161,200
4162,0,4162,290,4162,193
4163,3,4163,303,4163,208
4164,0,4164,296,4164,188
4165,1,4165,312,4165,188
4166,0,4166,287,4166,204
4167,2,4167,333,4167,189
4168,0,4168,341,4168,199
4169,1,4169,311,4169,181
4170,1,4170,325,4170,188
4171,1,4171,299,4171,171
4172,1,4172,281,4172,176
4173,1,4173,299,4173,181
4174,2,4174,313,4174,211
4175,3,4175,319,4175,192
4176,1,4176,299,4176,165
4177,2,4177,344,4177,174
4178,3,4178,377,4178,191
4179,1,4179,312,4179,194
4180,2,4180,282,4180,177
4181,0,4181,292,4181,199
4182,0,4182,289,4182,199
4183,1,4183,306,4183,194
4184,3,4184,292,4184,203
4185,1,4185,285,4185,184
4186,0,4186,312,4186,170
4187,1,4187,301,4187,194
4188,3,4188,266,4188,174
4189,0,4189,284,4189,186
4190,1,4190,310,4190,200
4191,1,4191,314,4191,176
4192,0,4192,330,4192,185
4193,0,4193,280,4193,189
4194,0,4194,345,4194,216
4195,0,4195,356,4195,206
4196,0,4196,303,4196,179
4197,0,4197,313,4197,192
4198,2,4198,313,4198,193
4199,2,4199,311,4199,185
4200,1,4200,300,4200,169
4201,0,4201,302,4201,203
4202,0,4202,275,4202,177
4203,2,4203,344,4203,199
4204,2,4204,315,4204,158
4205,1,4205,308,4205,200
4206,1,4206,326,4206,184
4207,1,4207,329,4207,166
4208,0,4208,288,4208,179
4209,0,4209,337,4209,180
4210,1,4210,289,4210,173
4211,1,4211,274,4211,187
4212,1,4212,304,4212,179
4213,0,4213,294,4213,212
4214,0,4214,300,4214,200
4215,1,4215,281,4215,189
4216,0,4216,313,4216,185
4217,1,4217,311,4217,199
4218,3,4218,290,4218,199
4219,0,4219,304,4219,179
4220,1,4220,313,4220,205
4221,1,4221,313,4221,204
4222,1,4222,284,4222,174
4223,2,4223,282,4223,200
4224,0,4224,301,4224,197
4225,0,4225,302,4225,171
4226,2,4226,292,4226,197
4227,2,4227,298,4227,220
4228,1,4228,288,4228,195
4229,0,4229,305,4229,220
4230,0,4230,285,4230,198
4231,2,4231,281,4231,206
4232,1,4232,294,4232,187
4233,2,4233,348,4233,223
4234,2,4234,304,4234,221
4235,1,4235,308,4235,186
4236,1,4236,327,4236,211
4237,2,4237,304,4237,163
4238,0,4238,324,4238,203
4239,1,4239,352,4239,193
4240,2,4240,308,4240,180
4241,1,4241,308,4241,220
4242,2,4242,290,4242,171
4243,1,4243,316,4243,188
4244,1,4244,296,4244,180
4245,2,4245,342,4245,147
4246,0,4246,309,4246,190
4247,0,4247,303,4247,183
4248,1,4248,305,4248,179
4249,1,4249,323,4249,187
4250,0,4250,300,4250,194
4251,1,4251,314,4251,180
4252,0,4252,293,4252,194
4253,1,4253,295,4253,198
4254,3,4254,362,4254,200
4255,3,4255,285,4255,212
4256,1,4256,324,4256,147
4257,2,4257,308,4257,191
4258,0,4258,292,4258,183
4259,3,4259,290,4259,182
4260,0,4260,286,4260,192
4261,1,4261,326,4261,197
4262,2,4262,311,4262,185
4263,1,4263,290,4263,213
4264,2,4264,303,4264,188
4265,1,4265,317,4265,192
4266,2,4266,277,4266,180
4267,3,4267,350,4267,201
4268,0,4268,284,4268,202
4269,0,4269,320,4269,179
4270,1,4270,281,4270,193
4271,0,4271,327,4271,191
4272,1,4272,340,4272,192
4273,0,4273,310,4273,203
4274,2,4274,314,4274,187
4275,0,4275,320,4275,171
4276,1,4276,328,4276,192
4277,1,4277,310,4277,184
4278,0,4278,315,4278,175
4279,0,4279,309,4279,212
4280,1,4280,308,4280,199
4281,0,4281,355,4281,212
4282,0,4282,364,4282,201
4283,0,4283,330,4283,160
4284,0,4284,296,4284,195
4285,0,4285,340,4285,211
4286,1,4286,314,4286,177
4287,0,4287,326,4287,199
4288,2,4288,289,4288,185
4289,1,4289,328,4289,189
4290,0,4290,354,4290,195
4291,1,4291,322,4291,178
4292,2,4292,283,4292,191
4293,3,4293,327,4293,179
4294,1,4294,313,4294,167
4295,2,4295,320,4295,181
4296,0,4296,340,4296,192
4297,1,4297,349,4297,187
4298,2,4298,317,4298,214
4299,1,4299,357,4299,177
4300,0,4300,360,4300,182
4301,0,4301,314,4301,195
4302,1,4302,324,4302,183
4303,2,4303,297,4303,192
4304,2,4304,328,4304,208
4305,0,4305,312,4305,167
4306,0,4306,318,4306,165
4307,2,4307,292,4307,191
4308,0,4308,299,4308,194
4309,1,4309,300,4309,175
4310,2,4310,315,4310,202
4311,0,4311,353,4311,189
4312,0,4312,335,4312,196
4313,1,4313,338,4313,167
4314,0,4314,349,4314,198
4315,2,4315,365,4315,170
4316,0,4316,330,4316,185
4317,2,4317,304,4317,194
4318,3,4318,321,4318,199
4319,2,4319,320,4319,185
4320,4,4320,343,4320,163
4321,0,4321,324,4321,197
4322,1,4322,338,4322,205
4323,0,4323,340,4323,192
4324,3,4324,332,4324,202
4325,1,4325,327,4325,182
4326,3,4326,333,4326,200
4327,2,4327,343,4327,183
4328,2,4328,324,4328,206
4329,1,4329,293,4329,201
4330,0,4330,277,4330,201
4331,4,4331,309,4331,211
4332,0,4332,297,4332,189
4333,2,4333,341,4333,183
4334,1,4334,313,4334,182
4335,0,4335,313,4335,189
4336,1,4336,285,4336,187
4337,0,4337,301,4337,192
4338,1,4338,294,4338,179
4339,0,4339,298,4339,190
4340,4,4340,263,4340,200
4341,0,4341,334,4341,182
4342,1,4342,296,4342,199
4343,0,4343,325,4343,186
4344,1,4344,324,4344,217
4345,1,4345,317,4345,187
4346,0,4346,347,4346,180
4347,0,4347,312,4347,196
4348,0,4348,330,4348,180
4349,1,4349,334,4349,171
4350,0,4350,337,4350,196
4351,1,4351,293,4351,203
4352,0,4352,343,4352,189
4353,0,4353,283,4353,190
4354,1,4354,303,4354,201
4355,0,4355,365,4355,185
4356,1,4356,333,4356,160
4357,1,4357,267,4357,188
4358,0,4358,305,4358,171
4359,1,4359,307,4359,205
4360,1,4360,323,4360,180
4361,1,4361,334,4361,174
4362,3,4362,326,4362,216
4363,1,4363,299,4363,199
4364,1,4364,294,4364,175
4365,1,4365,337,4365,211
4366,1,4366,304,4366,188
4367,0,4367,336,4367,187
4368,1,4368,337,4368,170
4369,2,4369,298,4369,188
4370,3,4370,309,4370,185
4371,1,4371,345,4371,161
4372,0,4372,348,4372,211
4373,1,4373,285,4373,193
4374,1,4374,310,4374,197
4375,1,4375,311,4375,206
4376,0,4376,300,4376,179
4377,1,4377,313,4377,173
4378,1,4378,312,4378,177
4379,0,4379,313,4379,199
4380,2,4380,323,4380,196
4381,2,4381,339,4381,172
4382,0,4382,333,4382,172
4383,1,4383,303,4383,174
4384,2,4384,302,4384,180
4385,3,4385,315,4385,162
4386,3,4386,318,4386,181
4387,0,4387,317,4387,190
4388,0,4388,311,4388,189
4389,1,4389,326,4389,167
4390,2,4390,329,4390,183
4391,2,4391,283,4391,188
4392,1,4392,290,4392,183
4393,2,4393,284,4393,180
4394,0,4394,352,4394,178
4395,0,4395,278,4395,168
4396,0,4396,299,4396,187
4397,0,4397,315,4397,200
4398,0,4398,314,4398,184
4399,0,4399,330,4399,196
4400,0,4400,331,4400,208
4401,0,4401,315,4401,156
4402,1,4402,312,4402,170
4403,1,4403,288,4403,191
4404,0,4404,296,4404,174
4405,3,4405,321,4405,186
4406,0,4406,314,4406,183
4407,0,4407,305,4407,207
4408,1,4408,312,4408,210
4409,2,4409,328,4409,179
4410,1,4410,323,4410,190
4411,1,4411,335,4411,197
4412,1,4412,310,4412,190
4413,0,4413,288,4413,176
4414,2,4414,304,4414,172
4415,0,4415,337,4415,165
4416,1,4416,326,4416,164
4417,1,4417,305,4417,183
4418,1,4418,339,4418,175
4419,3,4419,323,4419,173
4420,0,4420,322,4420,177
4421,2,4421,325,4421,170
4422,0,4422,304,4422,196
4423,0,4423,336,4423,175
4424,0,4424,319,4424,177
4425,0,4425,315,4425,147
4426,0,4426,339,4426,192
4427,1,4427,342,4427,164
4428,0,4428,341,4428,161
4429,0,4429,323,4429,156
4430,1,4430,347,4430,176
4431,0,4431,316,4431,185
4432,0,4432,319,4432,179
4433,2,4433,293,4433,181
4434,1,4434,310,4434,203
4435,0,4435,309,4435,196
4436,1,4436,321,4436,219
4437,0,4437,317,4437,197
4438,1,4438,322,4438,193
4439,2,4439,310,4439,174
4440,2,4440,277,4440,182
4441,0,4441,318,4441,186
4442,0,4442,300,4442,173
4443,1,4443,297,4443,195
4444,1,4444,314,4444,200
4445,1,4445,279,4445,172
4446,0,4446,342,4446,180
4447,1,4447,302,4447,173
4448,0,4448,294,4448,198
4449,2,4449,295,4449,165
4450,2,4450,311,4450,194
4451,0,4451,291,4451,192
4452,0,4452,307,4452,188
4453,2,4453,330,4453,191
4454,2,4454,316,4454,186
4455,2,4455,310,4455,177
4456,0,4456,337,4456,182
4457,2,4457,302,4457,174
4458,2,4458,309,4458,186
4459,1,4459,321,4459,167
4460,3,4460,329,4460,205
4461,0,4461,304,4461,193
4462,0,4462,328,4462,204
4463,0,4463,340,4463,209
4464,1,4464,288,4464,191
4465,0,4465,326,4465,179
4466,0,4466,325,4466,185
4467,1,4467,305,4467,179
4468,1,4468,291,4468,190
4469,1,4469,376,4469,149
4470,0,4470,316,4470,196
4471,1,4471,315,4471,182
4472,1,4472,343,4472,173
4473,2,4473,317,4473,215
4474,0,4474,332,4474,227
4475,0,4475,308,4475,213
4476,1,4476,311,4476,186
4477,1,4477,300,4477,196
4478,0,4478,300,4478,210
4479,1,4479,291,4479,188
4480,1,4480,337,4480,190
4481,2,4481,282,4481,179
4482,2,4482,296,4482,190
4483,0,4483,288,4483,193
4484,2,4484,325,4484,188
4485,1,4485,298,4485,186
4486,1,4486,279,4486,193
4487,3,4487,299,4487,198
4488,3,4488,312,4488,198
4489,1,4489,332,4489,174
4490,1,4490,327,4490,205
4491,2,4491,298,4491,177
4492,2,4492,274,4492,207
4493,0,4493,290,4493,196
4494,3,4494,300,4494,183
4495,1,4495,303,4495,193
4496,0,4496,302,4496,206
4497,1,4497,303,4497,189
4498,1,4498,277,4498,204
4499,2,4499,311,4499,204
4500,1,4500,300,4500,198
4501,2,4501,302,4501,206
4502,1,4502,329,4502,185
4503,1,4503,273,4503,198
4504,0,4504,297,4504,206
4505,0,4505,294,4505,175
4506,0,4506,305,4506,212
4507,0,4507,330,4507,172
4508,0,4508,306,4508,177
4509,0,4509,269,4509,160
4510,1,4510,306,4510,160
4511,0,4511,312,4511,192
4512,0,4512,285,4512,204
4513,1,4513,293,4513,185
4514,0,4514,251,4514,178
4515,0,4515,285,4515,184
4516,0,4516,299,4516,172
4517,2,4517,305,4517,189
4518,2,4518,310,4518,182
4519,0,4519,285,4519,201
4520,1,4520,322,4520,174
4521,0,4521,272,4521,202
4522,1,4522,325,4522,172
4523,0,4523,298,4523,208
4524,0,4524,304,4524,175
4525,0,4525,310,4525,172
4526,0,4526,307,4526,172
4527,2,4527,294,4527,186
4528,0,4528,293,4528,197
4529,1,4529,309,4529,205
4530,0,4530,287,4530,180
4531,0,4531,298,4531,192
4532,2,4532,268,4532,173
4533,1,4533,284,4533,191
4534,0,4534,292,4534,191
4535,0,4535,317,4535,205
4536,3,4536,271,4536,184
4537,0,4537,292,4537,201
4538,3,4538,313,4538,178
4539,0,4539,277,4539,187
4540,0,4540,353,4540,178
4541,0,4541,281,4541,192
4542,1,4542,299,4542,182
4543,0,4543,281,4543,184
4544,2,4544,283,4544,218
4545,1,4545,268,4545,194
4546,0,4546,259,4546,215
4547,1,4547,304,4547,181
4548,1,4548,288,4548,190
4549,0,4549,276,4549,157
4550,2,4550,288,4550,183
4551,1,4551,253,4551,211
4552,1,4552,263,4552,200
4553,3,4553,294,4553,186
4554,1,4554,287,4554,178
4555,1,4555,292,4555,169
4556,0,4556,267,4556,205
4557,3,4557,258,4557,204
4558,0,4558,273,4558,220
4559,1,4559,310,4559,194
4560,1,4560,271,4560,173
4561,0,4561,288,4561,208
4562,0,4562,290,4562,195
4563,1,4563,303,4563,199
4564,0,4564,292,4564,171
4565,2,4565,277,4565,191
4566,1,4566,285,4566,199
4567,1,4567,290,4567,178
4568,2,4568,276,4568,185
4569,3,4569,274,4569,207
4570,0,4570,305,4570,187
4571,0,4571,286,4571,171
4572,1,4572,303,4572,178
4573,2,4573,323,4573,161
4574,1,4574,291,4574,193
4575,2,4575,299,4575,187
4576,1,4576,335,4576,194
4577,0,4577,253,4577,189
4578,1,4578,324,4578,178
4579,1,4579,281,4579,178
4580,1,4580,292,4580,200
4581,0,4581,260,4581,172
4582,0,4582,269,4582,169
4583,1,4583,300,4583,202
4584,1,4584,293,4584,203
4585,1,4585,247,4585,200
4586,2,4586,271,4586,188
4587,1,4587,304,4587,193
4588,2,4588,268,4588,210
4589,1,4589,277,4589,216
4590,0,4590,269,4590,184
4591,0,4591,278,4591,184
4592,1,4592,271,4592,186
4593,1,4593,249,4593,184
4594,4,4594,260,4594,205
4595,1,4595,273,4595,184
4596,2,4596,271,4596,214
4597,0,4597,281,4597,157
4598,1,4598,262,4598,187
4599,0,4599,249,4599,179
4600,1,4600,262,4600,181
4601,2,4601,257,4601,176
4602,1,4602,287,4602,192
4603,3,4603,260,4603,193
4604,1,4604,269,4604,205
4605,3,4605,252,4605,185
4606,2,4606,295,4606,212
4607,3,4607,267,4607,183
4608,2,4608,257,4608,183
4609,2,4609,276,4609,191
4610,3,4610,237,4610,196
4611,1,4611,295,4611,188
4612,3,4612,268,4612,186
4613,2,4613,266,4613,203
4614,0,4614,298,4614,201
4615,2,4615,262,4615,204
4616,1,4616,278,4616,194
4617,0,4617,247,4617,235
4618,1,4618,265,4618,189
4619,2,4619,268,4619,189
4620,0,4620,254,4620,202
4621,0,4621,227,4621,211
4622,1,4622,240,4622,208
4623,0,4623,245,4623,204
4624,2,4624,262,4624,183
4625,3,4625,262,4625,210
4626,0,4626,248,4626,176
4627,0,4627,242,4627,184
4628,0,4628,250,4628,178
4629,1,4629,260,4629,155
4630,0,4630,254,4630,206
4631,1,4631,275,4631,193
4632,1,4632,253,4632,195
4633,0,4633,254,4633,190
4634,1,4634,251,4634,207
4635,1,4635,244,4635,190
4636,1,4636,233,4636,183
4637,1,4637,227,4637,193
4638,0,4638,259,4638,191
4639,0,4639,234,4639,190
4640,1,4640,237,4640,200
4641,1,4641,265,4641,208
4642,0,4642,234,4642,183
4643,1,4643,252,4643,197
4644,0,4644,255,4644,186
4645,0,4645,257,4645,200
4646,0,4646,265,4646,196
4647,2,4647,265,4647,184
4648,0,4648,273,4648,191
4649,1,4649,260,4649,207
4650,0,4650,245,4650,205
4651,0,4651,277,4651,183
4652,0,4652,260,4652,202
4653,4,4653,235,4653,163
4654,1,4654,228,4654,200
4655,1,4655,262,4655,196
4656,0,4656,287,4656,209
4657,0,4657,232,4657,180
4658,1,4658,232,4658,181
4659,1,4659,242,4659,222
4660,1,4660,233,4660,215
4661,2,4661,249,4661,192
4662,0,4662,251,4662,162
4663,0,4663,245,4663,169
4664,0,4664,244,4664,203
4665,0,4665,233,4665,180
4666,1,4666,222,4666,162
4667,0,4667,212,4667,177
4668,1,4668,232,4668,168
4669,0,4669,238,4669,172
4670,1,4670,238,4670,172
4671,0,4671,223,4671,165
4672,0,4672,238,4672,190
4673,0,4673,253,4673,176
4674,1,4674,226,4674,179
4675,0,4675,228,4675,180
4676,2,4676,229,4676,177
4677,0,4677,207,4677,165
4678,0,4678,213,4678,179
4679,1,4679,213,4679,195
4680,2,4680,239,4680,187
4681,1,4681,216,4681,183
4682,1,4682,232,4682,224
4683,0,4683,237,4683,183
4684,0,4684,213,4684,170
4685,2,4685,210,4685,171
4686,1,4686,200,4686,211
4687,0,4687,228,4687,208
4688,1,4688,228,4688,191
4689,0,4689,201,4689,183
4690,0,4690,208,4690,181
4691,0,4691,212,4691,222
4692,1,4692,221,4692,190
4693,0,4693,250,4693,189
4694,2,4694,197,4694,176
4695,3,4695,221,4695,196
4696,3,4696,225,4696,181
4697,0,4697,208,4697,175
4698,0,4698,188,4698,185
4699,1,4699,194,4699,213
4700,2,4700,209,4700,164
4701,2,4701,196,4701,199
4702,1,4702,224,4702,226
4703,0,4703,208,4703,224
4704,1,4704,195,4704,240
4705,0,4705,213,4705,198
4706,4,4706,212,4706,187
4707,1,4707,243,4707,193
4708,1,4708,219,4708,197
4709,1,4709,229,4709,194
4710,0,4710,222,4710,204
4711,0,4711,210,4711,204
4712,0,4712,196,4712,190
4713,0,4713,195,4713,202
4714,0,4714,203,4714,216
4715,1,4715,228,4715,231
4716,1,4716,177,4716,199
4717,1,4717,187,4717,187
4718,0,4718,215,4718,209
4719,3,4719,225,4719,214
4720,0,4720,201,4720,172
4721,2,4721,178,4721,217
4722,0,4722,185,4722,213
4723,1,4723,191,4723,180
4724,0,4724,200,4724,215
4725,3,4725,195,4725,217
4726,1,4726,200,4726,189
4727,1,4727,209,4727,205
4728,1,4728,207,4728,189
4729,2,4729,207,4729,185
4730,1,4730,186,4730,201
4731,1,4731,174,4731,210
4732,0,4732,190,4732,183
4733,0,4733,189,4733,197
4734,0,4734,189,4734,187
4735,1,4735,196,4735,223
4736,0,4736,193,4736,189
4737,0,4737,201,4737,195
4738,2,4738,190,4738,211
4739,0,4739,193,4739,191
4740,1,4740,201,4740,206
4741,0,4741,179,4741,189
4742,1,4742,183,4742,176
4743,0,4743,204,4743,195
4744,1,4744,188,4744,209
4745,1,4745,192,4745,185
4746,2,4746,180,4746,209
4747,0,4747,199,4747,195
4748,1,4748,197,4748,190
4749,2,4749,210,4749,197
4750,1,4750,192,4750,186
4751,2,4751,178,4751,189
4752,0,4752,167,4752,206
4753,0,4753,202,4753,194
4754,0,4754,211,4754,223
4755,0,4755,183,4755,219
4756,1,4756,175,4756,193
4757,0,4757,194,4757,197
4758,0,4758,154,4758,186
4759,0,4759,157,4759,205
4760,0,4760,175,4760,200
4761,0,4761,174,4761,197
4762,1,4762,168,4762,182
4763,1,4763,183,4763,180
4764,0,4764,192,4764,197
4765,0,4765,173,4765,188
4766,2,4766,164,4766,193
4767,2,4767,184,4767,201
4768,0,4768,151,4768,198
4769,0,4769,164,4769,188
4770,2,4770,163,4770,205
4771,1,4771,205,4771,229
4772,1,4772,165,4772,221
4773,1,4773,178,4773,194
4774,0,4774,170,4774,215
4775,1,4775,173,4775,193
4776,0,4776,154,4776,209
4777,2,4777,173,4777,194
4778,3,4778,170,4778,209
4779,2,4779,162,4779,230
4780,1,4780,165,4780,237
4781,2,4781,176,4781,179
4782,0,4782,161,4782,219
4783,1,4783,175,4783,203
4784,0,4784,156,4784,187
4785,1,4785,167,4785,217
4786,1,4786,179,4786,211
4787,1,4787,151,4787,191
4788,2,4788,155,4788,218
4789,3,4789,157,4789,218
4790,1,4790,148,4790,203
4791,1,4791,177,4791,200
4792,2,4792,161,4792,208
4793,0,4793,161,4793,202
4794,0,4794,146,4794,195
4795,0,4795,136,4795,215
4796,0,4796,157,4796,191
4797,1,4797,152,4797,189
4798,0,4798,165,4798,188
4799,2,4799,163,4799,191
4800,1,4800,156,4800,201
4801,2,4801,179,4801,185
4802,1,4802,153,4802,208
4803,1,4803,187,4803,221
4804,1,4804,170,4804,201
4805,3,4805,137,4805,177
4806,0,4806,161,4806,183
4807,2,4807,145,4807,182
4808,2,4808,164,4808,202
4809,0,4809,168,4809,189
4810,3,4810,157,4810,191
4811,1,4811,160,4811,180
4812,0,4812,170,4812,210
4813,0,4813,181,4813,163
4814,1,4814,149,4814,180
4815,0,4815,161,4815,238
4816,0,4816,169,4816,209
4817,2,4817,162,4817,214
4818,1,4818,163,4818,199
4819,2,4819,154,4819,216
4820,0,4820,162,4820,207
4821,0,4821,156,4821,172
4822,0,4822,160,4822,210
4823,0,4823,150,4823,225
4824,1,4824,158,4824,183
4825,0,4825,162,4825,198
4826,3,4826,162,4826,199
4827,3,4827,150,4827,164
4828,0,4828,149,4828,183
4829,1,4829,165,4829,183
4830,1,4830,148,4830,198
4831,1,4831,151,4831,174
4832,0,4832,142,4832,188
4833,1,4833,127,4833,196
4834,2,4834,161,4834,187
4835,1,4835,158,4835,186
4836,4,4836,157,4836,177
4837,1,4837,151,4837,210
4838,1,4838,135,4838,188
4839,2,4839,135,4839,211
4840,2,4840,158,4840,197
4841,3,4841,165,4841,193
4842,3,4842,127,4842,182
4843,3,4843,150,4843,217
4844,2,4844,166,4844,191
4845,1,4845,139,4845,200
4846,1,4846,154,4846,190
4847,1,4847,143,4847,194
4848,0,4848,131,4848,222
4849,0,4849,130,4849,207
4850,1,4850,163,4850,208
4851,0,4851,156,4851,198
4852,0,4852,124,4852,206
4853,0,4853,141,4853,184
4854,0,4854,137,4854,176
4855,0,4855,145,4855,184
4856,2,4856,144,4856,197
4857,1,4857,133,4857,206
4858,1,4858,129,4858,230
4859,0,4859,113,4859,208
4860,0,4860,152,4860,192
4861,0,4861,139,4861,208
4862,0,4862,131,4862,207
4863,2,4863,124,4863,200
4864,2,4864,132,4864,214
4865,1,4865,144,4865,199
4866,2,4866,142,4866,201
4867,1,4867,149,4867,199
4868,0,4868,146,4868,223
4869,0,4869,145,4869,221
4870,0,4870,139,4870,215
4871,2,4871,148,4871,202
4872,2,4872,133,4872,197
4873,1,4873,139,4873,208
4874,2,4874,137,4874,205
4875,6,4875,152,4875,169
4876,1,4876,116,4876,195
4877,2,4877,133,4877,194
4878,2,4878,122,4878,187
4879,0,4879,133,4879,218
4880,3,4880,145,4880,191
4881,0,4881,125,4881,213
4882,1,4882,125,4882,226
4883,1,4883,115,4883,197
4884,3,4884,123,4884,202
4885,0,4885,122,4885,197
4886,1,4886,135,4886,212
4887,0,4887,117,4887,186
4888,0,4888,134,4888,203
4889,0,4889,109,4889,174
4890,1,4890,112,4890,230
4891,1,4891,118,4891,196
4892,2,4892,127,4892,209
4893,1,4893,113,4893,192
4894,1,4894,134,4894,201
4895,1,4895,115,4895,203
4896,0,4896,126,4896,222
4897,0,4897,118,4897,205
4898,1,4898,128,4898,211
4899,2,4899,111,4899,223
4900,1,4900,123,4900,201
4901,2,4901,117,4901,227
4902,1,4902,115,4902,224
4903,2,4903,123,4903,234
4904,1,4904,137,4904,182
4905,0,4905,119,4905,195
4906,1,4906,118,4906,172
4907,2,4907,113,4907,191
4908,1,4908,117,4908,213
4909,0,4909,128,4909,181
4910,2,4910,119,4910,211
4911,3,4911,104,4911,215
4912,1,4912,122,4912,209
4913,3,4913,117,4913,196
4914,2,4914,97,4914,224
4915,0,4915,107,4915,213
4916,0,4916,107,4916,213
4917,0,4917,114,4917,207
4918,0,4918,121,4918,197
4919,4,4919,110,4919,203
4920,1,4920,103,4920,211
4921,0,4921,138,4921,223
4922,2,4922,114,4922,199
4923,1,4923,105,4923,226
4924,0,4924,107,4924,195
4925,3,4925,109,4925,199
4926,2,4926,106,4926,193
4927,1,4927,104,4927,214
4928,2,4928,105,4928,214
4929,0,4929,109,4929,191
4930,0,4930,109,4930,220
4931,0,4931,114,4931,209
4932,0,4932,129,4932,207
4933,1,4933,107,4933,191
4934,0,4934,137,4934,204
4935,0,4935,105,4935,185
4936,0,4936,116,4936,226
4937,0,4937,109,4937,187
4938,1,4938,99,4938,214
4939,2,4939,93,4939,223
4940,0,4940,106,4940,180
4941,1,4941,103,4941,200
4942,0,4942,111,4942,212
4943,1,4943,111,4943,197
4944,2,4944,112,4944,208
4945,2,4945,111,4945,211
4946,1,4946,105,4946,196
4947,1,4947,94,4947,206
4948,0,4948,121,4948,201
4949,0,4949,107,4949,206
4950,2,4950,113,4950,210
4951,0,4951,119,4951,208
4952,0,4952,114,4952,198
4953,2,4953,110,4953,202
4954,2,4954,122,4954,198
4955,1,4955,106,4955,201
4956,3,4956,102,4956,221
4957,1,4957,89,4957,205
4958,1,4958,99,4958,192
4959,1,4959,100,4959,205
4960,0,4960,102,4960,233
4961,0,4961,92,4961,195
4962,1,4962,114,4962,200
4963,0,4963,89,4963,185
4964,0,4964,99,4964,191
4965,0,4965,115,4965,199
4966,0,4966,97,4966,201
4967,1,4967,104,4967,214
4968,2,4968,97,4968,195
4969,0,4969,99,4969,216
4970,3,4970,108,4970,221
